kevalā,1
mattā,1
mātukucchismiṃ,1
nagaraṃ,1
nagare,1
nīyantaṃ,1
nipuṇe,1
nimittaṃ,1
nimittabyākaraṇiyo,1
nimittabyākaraṇiyattherassāpadānaṃ,1
nimittā,1
nigghosasaddaṃ,1
kāyā,1
nibbattassa,1
nāyake,1
navamaṃ,1
natthi,1
nāsetvā,1
ñāṇālokena,1
yassañjaliṃ,1
nāgova,1
nibbāpakopi,1
pakampati,1
kathesahaṃ,1
kārayiṃ,1
gandhodakaṃ,1
gajā,1
gahetvāna,1
gacchato,1
gacchantaṃ,1
dvesattati,1
dvenavute,1
dutiyaṃ,1
dullabhaṃ,1
diṭṭhadhammasukhāvaho,1
dissanti,1
dijo,1
dhārayāmi,1
dhammabheriṃ,1
devaputto,1
gandhodakassidaṃ,1
gaṇe,1
gaṇitāyo,1
gatā,1
kārāpayiṃ,1
kappasate,1
kampatha,1
kakudhaṃ,1
jotate,1
jotantaṃ,1
jhāyamānassa,1
karitvāna,1
janataṃ,1
jalajuttamanāmake,1
idaṃ,1
hotha,1
honti,1
himavante,1
himavaṃ,1
gocarāyābhinikkhami,1
janaṃ,1
yāvatā,1
